PROP_MAN 11.0
2017         0.000  14212800.000   1296000.000  M50 FT FPS SEC
 14628120.000  -13821188.400964    7019804.895130   15953567.314210 -17533.920731 -16129.485413  -8072.166969  922015.1
 14628360.000  -17473062.757879    2939548.734300   13455502.129355 -12711.275189 -17664.189161 -12617.355488  922015.1
 14628600.000  -19847859.093020   -1355506.077029    9971222.088117  -6956.695045 -17908.292447 -16239.944659  922015.1
 14628840.000  -20771236.838457   -5551394.244850    5755717.624790   -690.461189 -16842.675352 -18673.084463  922015.1
 14629080.000  -20175126.176170   -9341155.168482    1117977.604415   5627.534085 -14544.713937 -19736.701401  922015.1
 14629320.000  -18103151.324984  -12447587.201168   -3601775.485758  11532.439243 -11183.537663 -19352.413152  922015.1
 14629560.000  -14707481.981637  -14643883.396950   -8057437.510135  16590.436958  -7007.245058 -17549.884245  922015.1
 14629800.000  -10237296.929113  -15770369.336530  -11922802.510178  20432.077286  -2323.442931 -14464.035482  922015.1
 14630040.000   -5019929.978788  -15745948.764288  -14915590.556508  22779.367629   2524.882382 -10323.413180  922015.1
 14630280.000     563507.203717  -14573514.972310  -16817818.745399  23464.536619   7185.114175  -5431.767523  922015.1
 14630520.000    6105941.574150  -12339223.133599  -17491175.735327  22439.981214  11320.032836   -145.239465  922015.1
 14630760.000   11203561.451413   -9205982.522005  -16886606.703992  19780.116048  14630.862899   5152.837264  922015.1
 14631000.000   15484563.775013   -5401773.349394  -15047721.033516  15675.857780  16877.181784  10077.925893  922015.1
 14631240.000   18635823.311130   -1203529.031936  -12107918.729215  10422.579112  17894.021961  14270.758753  922015.1
 14631480.000   20425745.628003    3082570.914845   -8281212.648402   4400.625098  17604.242899  17422.881534  922015.1
 14631720.000   20721733.157824    7143165.623744   -3847182.807823  -1950.287836  16025.897305  19300.040763  922015.1
 14631960.000   19500666.662329   10680773.108624     869244.107735  -8163.235247  13272.678248  19761.219271  922015.1
 14632200.000   16851222.584226   13436024.830425    5521787.367233 -13779.641493   9546.593555  18770.868870  922015.1
 14632440.000   12967502.148606   15207162.910642    9768733.843568 -18385.330158   5122.541350  16402.361957  922015.1
 14632680.000    8134421.983272   15865027.778030   13298515.164462 -21642.466896    326.633492  12831.755416  922015.1
 14632920.000    2706246.133018   15362350.498676   15852750.517638 -23314.408535  -4489.210419   8323.116205  922015.1
 14633160.000   -2919776.989422   13736801.303144   17244979.650135 -23281.554143  -8973.498160   3207.956651  922015.1
 14633400.000   -8332540.115212   11107780.041048   17373900.560954 -21548.319815 -12800.547588  -2140.024913  922015.1
 14633640.000  -13136764.626565    7667509.503930   16230339.981989 -18241.323553 -15692.707331  -7331.224006  922015.1
 14633880.000  -16981394.342873    3667133.419866   13897828.259594 -13600.325039 -17439.437819 -11987.222258  922015.1
 14634120.000  -19584962.796877    -601248.916567   10546737.346645  -7962.367056 -17912.143886 -15767.027424  922015.1
 14634360.000  -20756388.093036   -4825636.460353    6422247.332730  -1739.137660 -17074.865696 -18392.251110  922015.1
 14634600.000  -20409418.342939   -8696984.363547    1826625.913570   4612.861079 -14988.204690 -19668.724779  922015.1
 14634840.000  -18569360.878568  -11932076.528743   -2903008.533334  10626.387477 -11805.568775 -19502.187455  922015.1
 14635080.000  -15371342.984739  -14294603.165418   -7419769.788472  15859.508558  -7761.879289 -17906.033150  922015.1
 14635320.000  -11050094.809840  -15612631.596483  -11392844.553817  19929.373511  -3155.178858 -14999.866742  922015.1
 14635560.000   -5922196.155277  -15791033.309775  -14531949.842199  22540.959664   1676.757259 -10999.370882  922015.1
 14635800.000    -362380.795747  -14817942.839422  -16608357.187245  23507.223991   6382.138233  -6198.435799  922015.1
 14636040.000    5223895.394759  -12765075.625434  -17471069.807525  22760.391216  10620.318783   -946.922120  922015.1
 14636280.000   10429609.075946   -9782215.056419  -17057296.050466  20355.059039  14085.039914   4374.222505  922015.1
 14636520.000   14875176.968280   -6086422.542859  -15396807.913287  16463.979386  16525.109077   9379.015173  922015.1
 14636760.000   18235592.525624   -1946680.699130  -12609978.327384  11366.824582  17761.594292  13702.753704  922015.1
 14637000.000   20264096.274446    2335162.765725   -8899584.771837   5432.385651  17701.499032  17027.640268  922015.1
 14637240.000   20810692.670049    6446165.528752   -4536602.794628   -906.507650  16346.197730  19106.933580  922015.1
 14637480.000   19833869.734994   10085248.929291     159350.160966  -7184.264817  13792.821861  19784.814703  922015.1
 14637720.000   17404290.181958   12985626.613039    4843560.133722 -12937.751368  10228.343338  19009.526745  922015.1
 14637960.000   13699844.903864   14934842.397867    9171967.793817 -17742.445770   5915.584385  16838.308615  922015.1
 14638200.000    8992310.404119   15790605.969553   12826948.817669 -21245.510770   1172.577368  13432.634918  922015.1
 14638440.000    3626835.133128   15491123.556258   15540858.650919 -23192.014823  -3652.262820   9044.649940  922015.1
 14638680.000   -2003822.197274   14059223.888290   17115492.683679 -23442.247323  -8206.524703   3997.131926  922015.1
 14638920.000   -7488121.116064   11600236.840509   17436204.932634 -21980.085176 -12159.205278  -1340.694778  922015.1
 14639160.000  -12425537.837522    8294045.602357   16479869.349013 -18912.734801 -15223.533358  -6579.875618  922015.1
 14639400.000  -16455358.607132    4382052.200228   14316398.597986 -14462.829094 -17176.639757 -11338.531363  922015.1
 14639640.000  -19282718.539436     149853.142868   11103815.117008  -8953.367140 -17875.360117 -15268.639459  922015.1
 14639880.000  -20700206.440254   -4093310.824285    7077080.474417  -2786.006126 -17267.178204 -18081.100654  922015.1
 14640120.000  -20603493.604494   -8037057.604229    2531201.845301   3587.143051 -15395.485374 -19567.919040  922015.1
 14640360.000  -18999466.936435  -11392835.950685   -2200377.543512   9697.331825 -12397.771691 -19619.057960  922015.1
 14640600.000  -16005906.587317  -13915431.404860   -6770573.708498  15095.195696  -8495.342471 -18231.664498  922015.1
 14640840.000  -11842600.240391  -15421128.429870  -10844574.153079  19385.540462  -3975.990011 -15510.036463  922015.1
 14641080.000   -6814648.148879  -15801030.041467  -14124606.877064  22256.904978    828.698869 -11656.332313  922015.1
 14641320.000   -1289624.162694  -15028561.421852  -16371569.104791  23503.036189   5568.510145  -6954.071280  922015.1
 14641560.000    4329435.051833  -13160891.714118  -17422030.563539  23036.086244   9900.010822  -1746.341170  922015.1
 14641800.000    9633100.550886  -10334394.963126  -17199582.607776  20890.690915  13510.256096   3588.971168  922015.1
 14642040.000   14234728.029224   -6754782.202009  -15720116.442885  17220.998981  16137.667052   8664.959479  922015.1
 14642280.000   17798079.951221   -2682535.560684  -13090830.076264  12290.669632  17590.118932  13112.042502  922015.1
 14642520.000   20061709.703450    1585547.838956   -9502932.146952   6455.904616  17759.107821  16603.937301  922015.1
 14642760.000   20858443.136629    5737648.132560   -5218291.658883    141.590689  16628.957636  18881.873971  922015.1
 14643000.000   20128403.724840    9469707.521789    -550684.041601  -6188.518504  14280.122828  19775.159164  922015.1
 14643240.000   17924119.985751   12508156.395388    4157307.255994 -12067.656322  10884.552376  19216.151727  922015.1
 14643480.000   14406877.518820   14630407.631933    8559891.746451 -17062.159249   6692.414221  17245.971733  922015.1
 14643720.000    9834679.832993   15681423.732889   12333943.961866 -20804.880131   2012.804260  14011.060070  922015.1
 14643960.000    4542816.775387   15585056.785094   15202999.498780 -23022.892675  -2810.236807   9751.119436  922015.1
 14644200.000   -1081233.133565   14349293.342379   16957441.473046 -23556.596155  -7424.071617   4779.853684  922015.1
 14644440.000   -6626338.404351   12065191.915032   17469462.749195 -22369.334641 -11493.147627   -538.928083  922015.1
 14644680.000  -11687512.637105    8899942.600843   16701989.580813 -19548.508260 -14722.247629  -5817.395877  922015.1
 14644920.000  -15895050.122967    5084693.811209   14711186.365442 -15299.006164 -16876.677144 -10670.945005  922015.1
 14645160.000  -18941186.191160     897964.820523   11642447.821329  -9929.166310 -17798.770976 -14744.925471  922015.1
 14645400.000  -20602574.273387   -3354384.030058    7720173.203532  -3830.256189 -17419.925889 -17739.713477  922015.1
 14645640.000  -20757055.574646   -7361399.099431    3231659.119428   2551.057187 -15766.757043 -19434.280335  922015.1
 14645880.000  -19393022.121758  -10829924.934335   -1493936.009909   8745.847730 -12960.210958 -19703.099582  922015.1
 14646120.000  -16610580.701754  -13506412.105482   -6109937.567173  14298.179228  -9207.397484 -18526.934092  922015.1
 14646360.000  -12614056.346821  -15195798.588606  -10278092.264543  18801.187855  -4785.239844 -15994.493471  922015.1
 14646600.000   -7696422.138308  -15775693.792819  -13693638.607189  21927.484542    -18.447043 -12294.173654  922015.1
 14646840.000   -2217316.477184  -15204917.259807  -16107502.759450  23452.071073   4745.143751  -7698.539260  922015.1
 14647080.000    3423458.424179  -13525990.889972  -17344053.936634  23266.875633   9160.039904  -2543.184956  922015.1
 14647320.000    8814848.943028  -10861644.108894  -17313373.717420  21386.524362  12907.201401   2797.467557  922015.1
 14647560.000   13563894.176720   -7405829.298084  -16017458.454987  17946.234946  15715.403503   7936.209966  922015.1
 14647800.000   17323752.408190   -3409981.990705  -13550156.223668  13193.066347  17379.687336  12499.228867  922015.1
 14648040.000   19818784.385274     834765.661205  -10090804.890367   7470.091896  17776.356948  16152.189068  922015.1
 14648280.000   20864995.282522    5018430.027761   -5891764.558967   1193.596812  16873.258396  18624.786710  922015.1
 14648520.000   20384219.756366    8834788.860736   -1260391.004668  -5176.235840  14733.997612  19732.235188  922015.1
 14648760.000   18410565.306907   12004100.898003    3463494.674212 -11169.895188  11514.411237  19390.669485  922015.1
 14649000.000   15088348.349008   14294110.194201    7932910.326659 -16344.707025   7451.945850  17624.940797  922015.1
 14649240.000   10661275.808216   15537479.237875   11819797.180040 -20320.416214   2846.341247  14566.544307  922015.1
 14649480.000    5453988.648761   15643948.578748   14839357.461551 -22806.843927  -1963.887750  10442.074153  922015.1
 14649720.000    -152165.413592   14606626.685022   16770875.981569 -23624.337272  -6626.858961   5555.469328  922015.1
 14649960.000   -5747262.209948   12502095.646356   17473579.722193 -22715.622394 -10803.066246    264.742714  922015.1
 14650200.000  -10922641.200447    9484493.960488   16896476.296932 -20148.112949 -14189.448880  -5044.384567  922015.1
 14650440.000  -15300285.796760    5774226.623964   15081822.556305 -16108.302486 -16539.985294  -9985.049075  922015.1
 14650680.000  -18560058.402442    1642145.082544   12162145.635181 -10889.301015 -17682.897777 -14196.299792  922015.1
 14650920.000  -20463046.217371   -2609924.519111    8350902.410526  -4871.063669 -17533.503306 -17368.791789  922015.1
 14651160.000  -20869404.537797   -6671080.477395    3927216.847950   1505.776397 -16101.611824 -19268.312271  922015.1
 14651400.000  -19749076.318150  -10244244.899738    -784539.386774   7772.808829 -13491.980372 -19754.494959  922015.1
 14651640.000  -17184238.140697  -13068191.516696   -5438741.534554  13469.023897  -9896.820870 -18791.844587  922015.1
 14651880.000  -13363249.370595  -14936964.901200   -9694265.401375  18176.480120  -5581.474378 -16453.109402  922015.1
 14652120.000   -8566317.298815  -15714992.630754  -13239852.608129  21552.408709   -863.214165 -12912.548463  922015.1
 14652360.000   -3144388.949422  -15346641.381929  -15816864.204405  23353.503388   3913.313936  -8431.388209  922015.1
 14652600.000    2506800.299110  -13859737.691063  -17237761.154318  23451.674534   8401.399576  -3337.184975  922015.1
 14652840.000    7975405.353912  -11363126.283096  -17399236.954697  21841.312701  12276.515379   1999.888592  922015.1
 14653080.000   12862928.476319   -8038630.444397  -16289369.259316  18638.486655  15258.477213   7192.852985  922015.1
 14653320.000   16812602.677754   -4128094.539633  -13988484.844559  14073.051117  17130.120381  11864.296111  922015.1
 14653560.000   19535107.759393      83682.069911  -10663735.230047   8474.165383  17752.964663  15672.416446  922015.1
 14653800.000   20829926.961926    4289279.092746   -6557510.256352   2248.500071  17078.390630  18335.981138  922015.1
 14654040.000   20600674.108636    8180991.373913   -1970202.909060  -4148.061603  15152.992261  19656.160922  922015.1
 14654280.000   18862937.184310   11473627.122434    2761720.029948 -10244.344556  12116.790679  19533.378242  922015.1
 14654520.000   15743554.889592   13925873.700500    7290748.505946 -15590.434044   8193.110549  17975.843805  922015.1
 14654760.000   11471280.051278   15358372.052906   11284349.955406 -19792.568659   3671.524542  15099.403869  922015.1
 14655000.000    6359488.830925   15666955.855848   14449824.372469 -22543.753489  -1115.120538  11117.656121  922015.1
 14655240.000     782585.690842   14829953.654830   16555724.711537 -23645.148951  -5816.550315   6324.081956  922015.1
 14655480.000   -4851601.179576   12909304.346788   17448448.896616 -23018.484714 -10090.395214   1069.902678  922015.1
 14655720.000  -10131468.951678   10045748.897175   17063096.900390 -20710.657482 -13626.231423  -4261.387575  922015.1
