PROP_MAN 11.0
2017         0.000  14043206.982   1296000.000  M50 FT FPS SEC
 14105126.982   -5927072.700208   14125570.613717   16127379.141754 -17614.779872 -16216.585025   7717.914506  907581.4
 14105366.982   -9886583.206561    9765178.273763   17366310.092794 -15178.954301 -19896.961206   2543.361809  907581.4
 14105606.982  -13124107.592988    4691617.114349   17333344.942048 -11635.005493 -22123.509542  -2816.364357  907581.4
 14105846.982  -15403175.859009    -724555.552492   16030916.570970  -7240.475285 -22734.560237  -7970.810928  907581.4
 14106086.982  -16556903.481168   -6087754.021332   13553976.429384  -2314.401118 -21684.438981 -12543.866935  907581.4
 14106326.982  -16500240.126148  -11005847.324723   10083375.660049   2784.293861 -19047.744634 -16200.172747  907581.4
 14106566.982  -15236531.529684  -15118759.520169    5873057.367093   7682.306910 -15015.660386 -18669.858084  907581.4
 14106806.982  -12857717.175610  -18125132.252225    1231693.498776  12019.390050  -9883.458052 -19769.842245  907581.4
 14107046.982   -9537827.439233  -19804895.172076   -3500088.389144  15476.148793  -4029.012003 -19418.755697  907581.4
 14107286.982   -5520118.013053  -20035748.069281   -7975110.246740  17798.866714   2116.125975 -17643.748548  907581.4
 14107526.982   -1098844.945412  -18802072.245929  -11865569.148146  18818.926230   8100.298739 -14577.931758  907581.4
 14107766.982    3402746.205093  -16195566.778675  -14887252.685319  18464.608272  13486.518172 -10448.846392  907581.4
 14108006.982    7656246.516219  -12407813.957382  -16820080.029610  16764.519709  17884.312813  -5559.862556  907581.4
 14108246.982   11351836.684233   -7715796.258249  -17523644.072349  13843.852130  20976.537778   -267.490932  907581.4
 14108486.982   14220411.032688   -2461636.845890  -16946908.690795   9914.534869  22540.399334   5044.414334  907581.4
 14108726.982   16052669.362617    2971886.440951  -15131657.212699   5260.212337  22461.846715   9990.499074  907581.4
 14108966.982   16714156.805564    8188599.112457  -12209705.580661    217.452080  20744.124800  14210.316485  907581.4
 14109206.982   16155288.817328   12807357.152906   -8393800.740185  -4847.109992  17508.820149  17393.904219  907581.4
 14109446.982   14415546.036769   16489864.679358   -3962673.864474  -9562.455664  12989.651117  19305.097829  907581.4
 14109686.982   11621167.006782   18965891.930430     759129.515649 -13581.291720   7516.703362  19800.875305  907581.4
 14109926.982    7976182.475577   20053651.532490    5425186.439849 -16606.910775   1492.269141  18843.306915  907581.4
 14110166.982    3747379.335415   19673548.217413    9693027.561417 -18416.480791  -4639.856440  16503.099038  907581.4
 14110406.982    -755621.544417   17854038.373138   13249709.297323 -18878.088099 -10428.931838  12953.809653  907581.4
 14110646.982   -5203427.657601   14729145.766565   15834924.801974 -17959.679846 -15451.476057   8457.665029  907581.4
 14110886.982   -9271117.100489   10528070.804975   17259921.274434 -15730.062737 -19342.532885   3344.650436  907581.4
 14111126.982  -12661782.831961    5558080.796181   17420808.582347 -12352.273868 -21820.114452  -2012.130759  907581.4
 14111366.982  -15127809.382709     182199.864344   16305857.215621  -8071.690473 -22704.249436  -7222.276972  907581.4
 14111606.982  -16488725.015822   -5206945.140142   13996358.884450  -3199.196494 -21929.735774 -11905.637874  907581.4
 14111846.982  -16644390.962416  -10215433.408117   10660900.000970   1910.556383 -19551.179613 -15719.210096  907581.4
 14112086.982  -15582596.636368  -14476657.742672    6543438.836942   6883.827552 -15740.555092 -18381.824017  907581.4
 14112326.982  -13380425.355107  -17678396.825210    1945761.067878  11354.943284 -10776.547359 -19696.095201  907581.4
 14112566.982  -10198907.588398  -19586193.302263   -2794738.060851  14994.592458  -5024.444075 -19564.656591  907581.4
 14112806.982   -6271152.789924  -20060947.757771   -7330190.906982  17535.379691   1091.584554 -17998.277394  907581.4
 14113046.982   -1884878.132981  -19069120.107248  -11328270.336318  18792.470595   7121.820489 -15114.637801  907581.4
 14113286.982    2639124.688464  -16684717.057329  -14496765.964308  18676.593934  12625.419595 -11128.013835  907581.4
 14113526.982    6970695.490058  -13083192.891344  -16604794.588499  17199.114874  17202.920689  -6331.756652  907581.4
 14113766.982   10794276.328534   -8528070.429755  -17499149.770058  14469.318069  20524.032839  -1075.814463  907581.4
 14114006.982   13831437.690037   -3351602.585213  -17114926.341177  10685.424713  22349.419838   4258.197000  907581.4
 14114246.982   15860670.115483    2069079.131527  -15479972.260392   6120.793049  22546.540362   9283.451456  907581.4
 14114486.982   16733251.414064    7338821.581359  -12712958.109680   1105.259353  21098.722528  13634.152444  907581.4
 14114726.982   16384249.725946   12072733.415262   -9015269.396064  -3996.794248  18108.041401  16991.087825  907581.4
 14114966.982   14837774.133844   15924217.305713   -4656870.673620  -8812.180375  13789.912671  19105.641354  907581.4
 14115206.982   12205828.350285   18610683.079544      43112.984006 -12986.313487   8459.301721  19819.650331  907581.4
 14115446.982    8680477.983259   19934892.535310    4739899.221474 -16211.101665   2507.900567  19079.012853  907581.4
 14115686.982    4519702.396060   19799843.536231    9088741.266847 -18248.842559  -3625.975356  16938.170479  907581.4
 14115926.982      28188.325566   18215983.305408   12770672.929523 -18950.522166  -9491.117817  13556.036878  907581.4
 14116166.982   -4465418.985876   15300104.825659   15516145.481650 -18266.521460 -14658.112010   9182.669912  907581.4
 14116406.982   -8632775.137322   11266224.829352   17124639.745137 -16248.662382 -18751.070790   4139.457288  907581.4
 14116646.982  -12169680.724942    6409504.914691   17478909.145141 -13044.952143 -21473.440770  -1205.250737  907581.4
 14116886.982  -14817927.761227    1084710.876203   16553149.418922  -8888.243690 -22627.838883  -6462.264274  907581.4
 14117126.982  -16383794.742701   -4319297.757861   14414799.947022  -4080.130859 -22129.268079 -11248.159074  907581.4
 14117366.982  -16752211.397313   -9407555.492006   11219920.044150   1029.435206 -20012.383511 -15212.431816  907581.4
 14117606.982  -15895430.319898  -13807712.912542    7202128.745941   6067.052219 -16430.043861 -18063.213560  907581.4
 14117846.982  -13875468.292963  -17197417.748254    2655815.590239  10662.700344 -11643.772614 -19589.325166  907581.4
 14118086.982  -10839930.416451  -19328394.849161   -2085432.524206  14477.846892  -6005.536524 -19677.617445  907581.4
 14118326.982   -7011199.835711  -20045089.203900   -6673668.709312  17231.958253     68.968497 -18322.391934  907581.4
 14118566.982   -2669792.143822  -19296160.881210  -10772595.110929  18724.221467   6132.702136 -15625.670722  907581.4
 14118806.982    1866680.681302  -17137853.112921  -14082506.313450  18848.045475  11741.897668 -11788.155950  907581.4
 14119046.982    6267043.358393  -13729191.959886  -16362107.261763  17597.367280  16489.001741  -7092.623501  907581.4
 14119286.982   10210656.336666   -9319758.891782  -17445668.239705  15065.244046  20031.226255  -1882.060575  907581.4
 14119526.982   13410374.700953   -4231284.929438  -17254540.146133  11435.904955  22113.421532   3465.144477  907581.4
 14119766.982   15632920.743972    1165489.741041  -15802538.055340   6971.486932  22584.568086   8561.178646  907581.4
 14120006.982   16715585.704588    6477219.079745  -13195042.543125   1994.573368  21408.572613  13035.300065  907581.4
 14120246.982   16578162.614393   11316103.738313   -9621743.163198  -3133.772583  18667.685031  16559.796862  907581.4
 14120486.982   15229281.891569   15327996.384384   -5343396.727607  -8038.751911  14558.833766  18874.033583  907581.4
 14120726.982   12766403.999935   18218618.225709    -673128.712500 -12359.606867   9381.144261  19805.193965  907581.4
 14120966.982    9369100.946872   19775709.472311    4046517.803491 -15777.341390   3514.747864  19282.781195  907581.4
 14121206.982    5285931.729050   19885126.255596    8469094.467979 -18039.849909  -2608.182259  17345.035841  907581.4
 14121446.982     815911.255268   18539346.712713   12270162.339441 -18981.440545  -8537.090252  14135.801655  907581.4
 14121686.982   -3713822.933766   15837716.566010   15171354.662229 -18534.719931 -13837.658307   9892.492536  907581.4
 14121926.982   -7972182.996519   11978645.647346   16960674.220105 -16734.158021 -18123.631383   4927.292948  907581.4
 14122166.982  -11648275.509937    7244648.050279   17507678.837611 -13712.256217 -21084.399838   -396.761777  907581.4
 14122406.982  -14473760.789402    1981606.733154   16772553.804865  -9688.962450 -22505.465834  -5691.815071  907581.4
 14122646.982  -16242074.119295   -3426174.326293   14808866.053215  -4956.121208 -22282.957880 -10572.095280  907581.4
 14122886.982  -16823379.783487   -8583544.375359   11759841.568827    142.247651 -20431.103171 -14680.544926  907581.4
 14123126.982  -16174355.832048  -13113125.845395    7848356.161590   5233.583851 -17083.251585 -17714.714587  907581.4
 14123366.982  -14341790.088160  -16683108.954928    3360944.673843   9944.180897 -12483.613774 -19450.036849  907581.4
 14123606.982  -11459504.961505  -19031968.720544   -1373169.734231  13927.140114  -6970.147901 -19757.804913  907581.4
 14123846.982   -7738620.516016  -19988088.076340   -6006539.181006  16889.460359   -949.266925 -18615.920008  907581.4
 14124086.982   -3451782.276811  -19482484.878896  -10199446.038573  18614.670048   5135.675815 -16110.388729  907581.4
 14124326.982    1087272.970496  -17553598.187029  -13645157.310490  18978.893387  10838.743185 -12428.091508  907581.4
 14124566.982    5547055.576544  -14343785.612132  -16092358.255364  17958.595420  15745.124551  -7840.789813  907581.4
 14124806.982    9602511.704635  -10088260.981048  -17363070.832256  15630.331287  19500.297149  -2683.976053  907581.4
 14125046.982   12958337.392291   -5097656.593343  -17365047.667798  12163.822771  21833.723954   2667.627177  907581.4
 14125286.982   15369960.081683     264379.443979  -16098105.686589   7809.622309  22576.604014   7825.969672  907581.4
 14125526.982   16660976.095407    5607092.007712  -13654143.502829   2882.130415  21673.200070  12416.094720  907581.4
 14125766.982   16736057.974660   10540505.317385  -10210885.603372  -2261.298847  19186.063105  16102.031955  907581.4
 14126006.982   15588332.342114   14703692.095230   -6019506.000077  -7245.282604  15293.558583  18611.600738  907581.4
 14126246.982   13300475.483721   17791389.257002   -1386662.702060 -11703.609921  10278.613069  19757.741963  907581.4
 14126486.982   10039139.922045   19576894.266073    3347927.818313 -15307.293081   4508.958171  19453.998291  907581.4
 14126726.982    6042852.239777   19929242.498412    7836723.986246 -17790.318820  -1590.468444  17722.191499  907581.4
 14126966.982    1604277.149528   18823042.597705   11750367.297006 -18970.488576  -7570.606836  14690.940588  907581.4
 14127206.982   -2951681.343506   16340086.821189   14802164.235687 -18762.827561 -12993.013816  10584.662695  907581.4
 14127446.982   -7291951.687475   12662836.880252   16769034.678565 -17184.400860 -17462.297588   5705.600239  907581.4
 14127686.982  -11099606.414939    8060624.558560   17507527.243959 -14351.647435 -20654.200763    410.925090  907581.4
 14127926.982  -14096709.972730    2869793.854885   16963894.707837 -10471.015775 -22337.582619  -4913.473138  907581.4
 14128166.982  -16064245.530723   -2530606.015004   15177781.677857  -5824.169251 -22389.788221  -9879.690467  907581.4
 14128406.982  -16857929.424807   -7746066.116235   12279463.459937   -748.645146 -20805.497588 -14124.845413  907581.4
 14128646.982  -16418905.847511  -12395101.076732    8480704.632483   4385.274817 -17698.193905 -17336.885919  907581.4
 14128886.982  -14778525.289956  -16137184.647678    4059669.815240   9200.851759 -13293.978848 -19278.178536  907581.4
 14129126.982  -12056460.817680  -18698128.870448    -659349.671433  13343.553426  -7916.201454 -19804.635186  907581.4
 14129366.982   -8452042.083170  -19890674.178033   -5329989.962482  16508.441686  -1961.276948 -18877.694974  907581.4
 14129606.982   -4229406.828501  -19628450.757731   -9609709.325625  18463.907269   4132.018814 -16567.517464  907581.4
 14129846.982     302331.979713  -17932048.148593  -13185301.136703  19068.955875   9916.891911 -13046.570018  907581.4
 14130086.982    4812083.333088  -14926875.548702  -15795842.128349  18282.312277  14971.986441  -8575.115959  907581.4
 14130326.982    8971042.595179  -10833343.762698  -17251399.953952  16163.848936  18931.667284  -3480.634592  907581.4
 14130566.982   12476343.444116   -5950395.052796  -17446293.708378  12868.351050  21510.675415   1866.435174  907581.4
 14130806.982   15072575.640197    -633884.683076  -16366345.765115   8634.178525  22522.616983   7078.367135  907581.4
 14131046.982   16569984.340256    4728793.219302  -14089875.727338   3767.023988  21892.651725  11776.498340  907581.4
 14131286.982   16858253.088132    9746343.616878  -10782361.422549  -1380.545044  19663.540796  15617.465724  907581.4
 14131526.982   15914924.093748   14051797.505201   -6684941.115858  -6433.202513  15994.358760  18318.051201  907581.4
 14131766.982   13807691.587072   17329508.191564   -2097297.590802 -11019.777511  11151.550879  19676.981211  907581.4
 14132006.982   10689929.405158   19338884.507213    2644219.738240 -14802.100126   5490.119731  19592.149916  907581.4
 14132246.982    6789570.391889   19932530.883418    7191590.857221 -17501.055320   -573.244016  18069.134042  907581.4
 14132486.982    2392217.547730   19067296.988238   11211121.869241 -18918.295411  -6592.143016  15220.903463  907581.4
 14132726.982   -2180188.479705   16807298.601921   14408273.798382 -18951.178049 -12124.866618  11258.506235  907581.4
 14132966.982   -6593292.449936   13318738.840991   16549271.511045 -17599.247047 -16767.623069   6473.906063  907581.4
